PMID,Gene Name,Gene Type,Cell Name,Cell Type,Tissue Type,Experiment Type,Experimental Method,Title,Description of Gene,Interacting Gene,CellOntologyID
30551447,RUNX2,TF Pmarker,Stem cell,Normal cell,Bone,low-throughput,PCR,Nano-hydroxy apatite/chitosan/gelatin scaffolds enriched by a combination of platelet-rich plasma and fibrin glue enhance proliferation and differentiation of seeded human dental pulp stem cells,"The a-PRP-FG treated scaffolds exhibited significantly elevated bone gamma-carboxyglutamic acid-containing protein (BGLAP), bone morphogenetic protein 2 (BMP2), and runt-related transcription factor 2 (RUNX2) gene expression.",BGLAP,CL_0000034
30554964,NKX2-2,TF Pmarker,Stem cell,Normal cell,Embryo,low-throughput + high-throughput,RNA-seq;RT-qPCR;Sequencing technique,Human ESC-Derived Chimeric Mouse Models of Huntington's Disease Reveal Cell-Intrinsic Defects in Glial Progenitor Cell Differentiation,"In human GPCs (hGPCs) derived from 3 mHTT hESC lines, transcription factors associated with glial differentiation and myelin synthesis were sharply downregulated relative to normal hESC GPCs; NKX2.2, OLIG2, SOX10, MYRF, and their downstream targets were all suppressed.",MYRF;SOX10;OLIG2,CL_0000034
30554964,OLIG2,TF Pmarker,Stem cell,Normal cell,Embryo,low-throughput + high-throughput,RNA-seq;RT-qPCR;Sequencing technique,Human ESC-Derived Chimeric Mouse Models of Huntington's Disease Reveal Cell-Intrinsic Defects in Glial Progenitor Cell Differentiation,"In human GPCs (hGPCs) derived from 3 mHTT hESC lines, transcription factors associated with glial differentiation and myelin synthesis were sharply downregulated relative to normal hESC GPCs; NKX2.2, OLIG2, SOX10, MYRF, and their downstream targets were all suppressed.",SOX10;NKX2-2;MYRF,CL_0000034
30554964,SOX10,TF Pmarker,Stem cell,Normal cell,Embryo,low-throughput + high-throughput,RNA-seq;RT-qPCR;Sequencing technique,Human ESC-Derived Chimeric Mouse Models of Huntington's Disease Reveal Cell-Intrinsic Defects in Glial Progenitor Cell Differentiation,"In human GPCs (hGPCs) derived from 3 mHTT hESC lines, transcription factors associated with glial differentiation and myelin synthesis were sharply downregulated relative to normal hESC GPCs; NKX2.2, OLIG2, SOX10, MYRF, and their downstream targets were all suppressed.",MYRF;NKX2-2;OLIG2,CL_0000034
30554964,MYRF,TF Pmarker,Stem cell,Normal cell,Embryo,low-throughput + high-throughput,RNA-seq;RT-qPCR;Sequencing technique,Human ESC-Derived Chimeric Mouse Models of Huntington's Disease Reveal Cell-Intrinsic Defects in Glial Progenitor Cell Differentiation,"In human GPCs (hGPCs) derived from 3 mHTT hESC lines, transcription factors associated with glial differentiation and myelin synthesis were sharply downregulated relative to normal hESC GPCs; NKX2.2, OLIG2, SOX10, MYRF, and their downstream targets were all suppressed.",SOX10;NKX2-2;OLIG2,CL_0000034
30557557,POU5F1,TF Pmarker,Epithelial cell,Normal cell,Embryo,low-throughput + high-throughput,RNA-Seq;Bioinformatics analysis;Immunofluorescence assay;RT-PCR;Sequencing;Microscopic observation,Pluripotency markers in tissue and cultivated cells in vitro of different regions of human amniotic epithelium,"To this end, we determined the presence of the core pluripotency factors OCT-4, NANOG and SOX-2 by immunofluorescence and RT-PCR and also performed transcriptome analysis of the different regions of amnion tissue.",NANOG;POU5F1;SOX2,CL_0000066
30557557,NANOG,TF Pmarker,Epithelial cell,Normal cell,Embryo,low-throughput + high-throughput,RNA-Seq;Bioinformatics analysis;Immunofluorescence assay;RT-PCR;Sequencing;Microscopic observation,Pluripotency markers in tissue and cultivated cells in vitro of different regions of human amniotic epithelium,"To this end, we determined the presence of the core pluripotency factors OCT-4, NANOG and SOX-2 by immunofluorescence and RT-PCR and also performed transcriptome analysis of the different regions of amnion tissue.",NANOG;POU5F1;SOX2,CL_0000066
30557557,SOX2,TF Pmarker,Epithelial cell,Normal cell,Embryo,low-throughput + high-throughput,RNA-Seq;Bioinformatics analysis;Immunofluorescence assay;RT-PCR;Sequencing;Microscopic observation,Pluripotency markers in tissue and cultivated cells in vitro of different regions of human amniotic epithelium,"To this end, we determined the presence of the core pluripotency factors OCT-4, NANOG and SOX-2 by immunofluorescence and RT-PCR and also performed transcriptome analysis of the different regions of amnion tissue.",NANOG;POU5F1;SOX2,CL_0000066
30581134,YAP1,TF Pmarker,Liver cell,Normal cell,Kidney,low-throughput + high-throughput,qRT-PCR;Mass spectrometry;Fluorescence Polarization;Sequencing technique,"Small-Molecule Covalent Modification of Conserved Cysteine Leads to Allosteric Inhibition of the TEAD,Yap Protein-Protein Interaction","YAP1 tightly binds to TEAD4via a large flat interface, making the development ofsmall-molecule orthosteric inhibitors highly chal-lenging.",TEAD4,CL_0000182
30581134,TEAD4,TF Pmarker,Liver cell,Normal cell,Kidney,low-throughput + high-throughput,qRT-PCR;Mass spectrometry;Fluorescence Polarization;Sequencing technique,"Small-Molecule Covalent Modification of Conserved Cysteine Leads to Allosteric Inhibition of the TEAD,Yap Protein-Protein Interaction",TEAD4 is a transcription factor that affects HEK-293 cells,YAP1,CL_0000182
30592646,FGF8,TF Pmarker,Stem cell,Normal cell,Embryo,low-throughput + high-throughput,Western blot;ChIP;Immunohistochemistry;RT-PCR;qRT-PCR;Flow cytometry,The effect of folic acid deficiency on FGF pathway via Brachyury regulation in neural tube defect,FGF8 is a transcription factor that affects Embryonic stem cells,,CL_0000034
30592646,DUSP6,TF Pmarker,Stem cell,Normal cell,Embryo,low-throughput + high-throughput,Western blot;ChIP;Immunohistochemistry;RT-PCR;qRT-PCR;Flow cytometry,The effect of folic acid deficiency on FGF pathway via Brachyury regulation in neural tube defect,DUSP6 is a transcription factor that affects Embryonic stem cells,,CL_0000034
30617313,TGFB1,TF Pmarker,Smooth muscle cell,Normal cell,Blood vessel,high-throughput,Bioinformatic prediction,Functional pathways associated with human carotid atheroma: a proteomics analysis,TGFβ is involved in vascular smooth muscle cell activity in atherosclerosis,,CL_0000192
30635054,MYC,TF Pmarker,Stem cell,Normal cell,Liver,low-throughput,Western blot;Immunocytochemistry;Immunofluorescence staining;Immunohistochemistry;qRT-PCR,The therapeutic potential of inducedhepatocyte-like cells generated by directreprogramming on hepatic fibrosis,c-Myc is a transcription factor that affects Induced hepatocyte-like cells,HNF1A,CL_0000034
30635054,KLF4,TF Pmarker,Stem cell,Normal cell,Liver,low-throughput,Western blot;Immunocytochemistry;Immunofluorescence staining;Immunohistochemistry;qRT-PCR,The therapeutic potential of inducedhepatocyte-like cells generated by directreprogramming on hepatic fibrosis,Klf-4 is a transcription factor that affects Induced hepatocyte-like cells,HNF1A,CL_0000034
30638745,NEUROD1,TF Pmarker,Nerve cell,Normal cell,Nerve,low-throughput + high-throughput,RNA seq;ChIP;Immunohistochemistry;Immunocytochemistry;ChIP-seq;RT-PCR,Pioneer Factor NeuroD1 RearrangesTranscriptional and Epigenetic Profilesto Execute Microglia-Neuron Conversion,"ND1 is a marker expressed in Microglia cell ,which induces Global TranscriptionalChanges in Microglia.",SCRT1;MEIS2,CL_0002319
30638745,SCRT1,TF Pmarker,Nerve cell,Normal cell,Nerve,low-throughput + high-throughput,RNA seq;ChIP;Immunohistochemistry;Immunocytochemistry;ChIP-seq;RT-PCR,Pioneer Factor NeuroD1 RearrangesTranscriptional and Epigenetic Profilesto Execute Microglia-Neuron Conversion,"ND1 initially induces the expression of neuronalgenes, including Scrt1 and Meis2, which subsequently sup-press the microglial program by silencing MafbandLyl1 expres-sion, supporting the idea that ND1 confers neuronal identity onmicroglia prior to extinguishing microglial cell identity during reprogramming",NEUROD1,CL_0002319
30638745,MEIS2,TF Pmarker,Nerve cell,Normal cell,Nerve,low-throughput + high-throughput,RNA seq;ChIP;Immunohistochemistry;Immunocytochemistry;ChIP-seq;RT-PCR,Pioneer Factor NeuroD1 RearrangesTranscriptional and Epigenetic Profilesto Execute Microglia-Neuron Conversion,"ND1 initially induces the expression of neuronalgenes, including Scrt1 and Meis2, which subsequently sup-press the microglial program by silencing MafbandLyl1 expres-sion, supporting the idea that ND1 confers neuronal identity onmicroglia prior to extinguishing microglial cell identity during reprogramming",NEUROD1,CL_0002319
30648609,HNF4A,TF Pmarker,B cell,Normal cell,Pancreas,low-throughput + high-throughput,DNA-seq;Western blot;qPCR,Dimerization defective MODY mutations of hepatocyte nuclear factor 4α,"HNF4αis a culprit gene product for a monogenic and dominantly-inherited form of diabetes, referred to asMODY1 (Maturity Onset Diabetes of the Young type 1). Reduced HNF4αactivities have been linked to impairedinsulin secretion andβ-cell function.",,CL_0000236
30650370,RARA,TF Pmarker,T cell,Normal cell,Lymph,low-throughput + high-throughput,Flow cytometry;Sequencing technique;ChIP-qPCR;Sequencing technique,Retinoic Acid Receptor Alpha Repressesa Th9 Transcriptional and Epigenomic Programto Reduce Allergic Pathology,RARanot only is a nonredun-dant negative regulator of Il9 architecture and transcription butalso has broader repressive effects on Th9 differentiation.,FOXP3;IL9,CL_0000084
30650370,IL9,TF Pmarker,T cell,Normal cell,Lymph,low-throughput + high-throughput,Flow cytometry;Sequencing technique;ChIP-qPCR;Sequencing technique,Retinoic Acid Receptor Alpha Repressesa Th10 Transcriptional and Epigenomic Programto Reduce Allergic Pathology,"Repression ofthe Th9 program is a major function of RA-RARasignaling in Th differentiation, arguing for a role forRA in interleukin 9 (IL-9) related diseases.",RARA,CL_0000084
30650370,FOXP3,TF Pmarker,T cell,Normal cell,Lymph,low-throughput + high-throughput,Flow cytometry;Sequencing technique;ChIP-qPCR;Sequencing technique,Retinoic Acid Receptor Alpha Repressesa Th11 Transcriptional and Epigenomic Programto Reduce Allergic Pathology,FOXP3 Is Dispensable for RA-Mediated TranscriptionalRegulation of Th9 Cells,RARA,CL_0000084
30653565,FUBP1,TF Pmarker,Erythroid cell,Normal cell,Bone marrow,low-throughput + high-throughput,Western blot;qRT-PCR;ChIP assay;Flow cytometry,FUSE binding protein 1 (FUBP1) expression is upregulated by T-cell acute lymphocytic leukemia protein 1 (TAL1) and required for efficient erythroid differentiation,FUBPI plays an important role in efficient differentiation of human erythrocytes.,GATA1;TAL1,CL_0000232
30653565,GATA1,TF Pmarker,Erythroid cell,Normal cell,Bone marrow,low-throughput + high-throughput,Western blot;qRT-PCR;ChIP assay;Flow cytometry,FUSE binding protein 1 (FUBP1) expression is upregulated by T-cell acute lymphocytic leukemia protein 1 (TAL1) and required for efficient erythroid differentiation,TALI and GATAl as regulators of FUBPI expression in erythroid progenitors.,FUBP1,CL_0000232
30653565,TAL1,TF Pmarker,Erythroid cell,Normal cell,Bone marrow,low-throughput + high-throughput,Western blot;qRT-PCR;ChIP assay;Flow cytometry,FUSE binding protein 1 (FUBP1) expression is upregulated by T-cell acute lymphocytic leukemia protein 1 (TAL1) and required for efficient erythroid differentiation,TALI and GATAl as regulators of FUBPI expression in erythroid progenitors.,FUBP1,CL_0000232
30661772,SOX4,TF Pmarker,Brain cell,Normal cell,Brain,low-throughput + high-throughput,Weston blot;Gene knock down;Sequencing technique,De Novo SOX4Variants Cause a Neurodevelopmental Disease Associated with Mild Dysmorphism,"SOX4, together with SOX11 and SOX12, forms group C of SRY-related (SOX) transcription factors. They play key roles, often in redun-dancy, in multiple developmental pathways, including neurogenesis and skeletogenesis",SOX12;SOX11,
30661772,SOX11,TF Pmarker,Brain cell,Normal cell,Brain,low-throughput + high-throughput,Weston blot;Gene knock down;Sequencing technique,De Novo SOX4Variants Cause a Neurodevelopmental Disease Associated with Mild Dysmorphism,"SOX4, together with SOX11 and SOX12, forms group C of SRY-related (SOX) transcription factors. They play key roles, often in redun-dancy, in multiple developmental pathways, including neurogenesis and skeletogenesis",SOX12;SOX4,
30661772,SOX12,TF Pmarker,Brain cell,Normal cell,Brain,low-throughput + high-throughput,Weston blot;Gene knock down;Sequencing technique,De Novo SOX4Variants Cause a Neurodevelopmental Disease Associated with Mild Dysmorphism,"SOX4, together with SOX11 and SOX12, forms group C of SRY-related (SOX) transcription factors. They play key roles, often in redun-dancy, in multiple developmental pathways, including neurogenesis and skeletogenesis",SOX4;SOX11,
30683662,MYOD1,TF Pmarker,Myoblast cell,Normal cell,Skeletal muscle,low-throughput + high-throughput,qPCR;ChIP;qRT-PCR;Immunofluorescence labelling;RNA-seq,β-catenin is essential for differentiation of primary myoblasts via cooperation with MyoD and α-catenin,MYOD1 plays a regulatory role in Myoblast cell,,CL_0000056
30683662,MYOD1,TF Pmarker,Myoblast cell,Normal cell,Skeletal muscle,low-throughput + high-throughput,qPCR;ChIP;qRT-PCR;Immunofluorescence labelling;RNA-seq,β-catenin is essential for differentiation of primary myoblasts via cooperation with MyoD and α-catenin,"Rescue studies and genome-wide analyses extended previous findings that a β-catenin-TCF/LEF interaction is not required for differentiation, and that β-catenin enhances MyoD binding to myogenic loci.",,CL_0000056
30685435,HIF1A,TF Pmarker,Kidney cell,Normal cell,Kidney,low-throughput + high-throughput,Western blot;ELISA,"Upregulation of endogenous erythropoietin expression by DLBS6747, a bioactive fraction of Ipomoea batatas L. leaves, via increasing HIF1a transcription factor in HEK293 kidney cells","Administration of DLBS6747 increased transcriptional activity of EPO through the regulation of its transcriptional factors, which include HIF1α, HIF2α and NFᴋB.",EPO,
30685435,EPAS1,TF Pmarker,Kidney cell,Normal cell,Kidney,low-throughput + high-throughput,Western blot;ELISA,"Upregulation of endogenous erythropoietin expression by DLBS6747, a bioactive fraction of Ipomoea batatas L. leaves, via increasing HIF1a transcription factor in HEK293 kidney cells","Administration of DLBS6747 increased transcriptional activity of EPO through the regulation of its transcriptional factors, which include HIF1α, HIF2α and NFᴋB.",EPO,
30685435,EPO,TF Pmarker,Kidney cell,Normal cell,Kidney,low-throughput + high-throughput,Western blot;ELISA,"Upregulation of endogenous erythropoietin expression by DLBS6747, a bioactive fraction of Ipomoea batatas L. leaves, via increasing HIF1a transcription factor in HEK293 kidney cells","Administration of DLBS6747 increased transcriptional activity of EPO through the regulation of its transcriptional factors, which include HIF1α, HIF2α and NFᴋB.",EPAS1;HIF1A,
30686763,TFAP2C,TF Pmarker,Stem cell,Normal cell,Kidney,low-throughput + high-throughput,Immunofluorescent staining;qRT-PCR;Sequencing technique;RNA-seq;ChIP-seq;ATAC-seq,TFAP2C- and p63-Dependent Networks SequentiallyRearrange Chromatin Landscapes to Drive HumanEpidermal Lineage Commitment,"TFAP2C primes thesurface ectoderm chromatin landscape and inducesp63 expression and binding sites, thus allowingmaturation factor p63 to positively autoregulate itsown expression and close a subset of the TFAP2C-initiated surface ectoderm program.",TP63,CL_0000034
