Interaction ID,LR Pair,Ligand_gene,Receptor_gene,Evidence,AI summary,Ligand_aliases,Receptor_aliases,Ligand HGNC ID,Receptor HGNC ID,Ligand ENSEMBL ID,Receptor ENSEMBL ID,Human Ligand Symbols,Human Receptor Symbols,Ligand Location,Receptor Location
CDB25:0003453,CXCL11 ACKR1,CXCL11,ACKR1,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-CXCL11%20ACKR1-based-on-Pubmed-ID-15358176,"CXCL11 (SCYB9B, SCYB11, H174, b-R1, I-TAC, IP-9)","ACKR1 (FY, DARC, CCBP1, GPD, Dfy, CD234)",HGNC:10638,HGNC:4035,ENSG00000169248,ENSG00000213088,"CXCL11 (SCYB9B, SCYB11, H174, b-R1, I-TAC, IP-9)","ACKR1 (FY, DARC, CCBP1, GPD, Dfy, CD234)",secreted,cell membrane
CDB25:0003454,CXCL11 CCR5,CXCL11,CCR5,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-CXCL11%20CCR5-based-on-Pubmed-ID-15178708,"CXCL11 (SCYB9B, SCYB11, H174, b-R1, I-TAC, IP-9)","CCR5 (CMKBR5, CKR-5, CC-CKR-5, CKR5, CD195, IDDM22)",HGNC:10638,HGNC:1606,ENSG00000169248,ENSG00000160791,"CXCL11 (SCYB9B, SCYB11, H174, b-R1, I-TAC, IP-9)","CCR5 (CMKBR5, CKR-5, CC-CKR-5, CKR5, CD195, IDDM22)",secreted,cell membrane
CDB25:0003455,CXCL12 ACKR1,CXCL12,ACKR1,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-CXCL12%20ACKR1-based-on-Pubmed-ID-34404752,"CXCL12 (SDF1A, SDF1B, SDF1, SCYB12, SDF-1a, SDF-1b, PBSF, TLSF-a, TLSF-b, TPAR1)","ACKR1 (FY, DARC, CCBP1, GPD, Dfy, CD234)",HGNC:10672,HGNC:4035,ENSG00000107562,ENSG00000213088,"CXCL12 (SDF1A, SDF1B, SDF1, SCYB12, SDF-1a, SDF-1b, PBSF, TLSF-a, TLSF-b, TPAR1)","ACKR1 (FY, DARC, CCBP1, GPD, Dfy, CD234)",secreted,cell membrane
CDB25:0003456,CXCL12 GPR17,CXCL12,GPR17,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-CXCL12%20GPR17-based-on-Pubmed-ID-26971834,"CXCL12 (SDF1A, SDF1B, SDF1, SCYB12, SDF-1a, SDF-1b, PBSF, TLSF-a, TLSF-b, TPAR1)",GPR17,HGNC:10672,HGNC:4471,ENSG00000107562,ENSG00000144230,"CXCL12 (SDF1A, SDF1B, SDF1, SCYB12, SDF-1a, SDF-1b, PBSF, TLSF-a, TLSF-b, TPAR1)",GPR17,secreted,cell membrane
CDB25:0003457,CXCL12 ACKR5,CXCL12,ACKR5,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-CXCL12%20ACKR5-based-on-Pubmed-ID-33875597,"CXCL12 (SDF1A, SDF1B, SDF1, SCYB12, SDF-1a, SDF-1b, PBSF, TLSF-a, TLSF-b, TPAR1)","ACKR5 (ADMR, GPR182, hrhAMR, G10D, AM-R)",HGNC:10672,HGNC:13708,ENSG00000107562,ENSG00000166856,"CXCL12 (SDF1A, SDF1B, SDF1, SCYB12, SDF-1a, SDF-1b, PBSF, TLSF-a, TLSF-b, TPAR1)","ACKR5 (ADMR, GPR182, hrhAMR, G10D, AM-R)",secreted,unknown
CDB25:0003458,CXCL13 ACKR1,CXCL13,ACKR1,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-CXCL13%20ACKR1-based-on-Pubmed-ID-15358176,"CXCL13 (SCYB13, BLC, BCA-1, BLR1L, ANGIE, ANGIE2)","ACKR1 (FY, DARC, CCBP1, GPD, Dfy, CD234)",HGNC:10639,HGNC:4035,ENSG00000156234,ENSG00000213088,"CXCL13 (SCYB13, BLC, BCA-1, BLR1L, ANGIE, ANGIE2)","ACKR1 (FY, DARC, CCBP1, GPD, Dfy, CD234)",secreted,cell membrane
CDB25:0003459,CXCL13 ACKR5,CXCL13,ACKR5,Direct,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-CXCL13%20ACKR5-based-on-Pubmed-ID-33875597,%2037554323","CXCL13 (SCYB13, BLC, BCA-1, BLR1L, ANGIE, ANGIE2)","ACKR5 (ADMR, GPR182, hrhAMR, G10D, AM-R)",HGNC:10639,HGNC:13708,ENSG00000156234,ENSG00000166856,"CXCL13 (SCYB13, BLC, BCA-1, BLR1L, ANGIE, ANGIE2)","ACKR5 (ADMR, GPR182, hrhAMR, G10D, AM-R)",secreted,unknown
CDB25:0003460,CXCL14 GPR85,CXCL14,GPR85,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-CXCL14%20GPR85-based-on-Pubmed-ID-30204129,"CXCL14 (SCYB14, BRAK, NJAC, bolekine, Kec, MIP-2g, BMAC, KS1)",GPR85 (SREB2),HGNC:10640,HGNC:4536,ENSG00000145824,ENSG00000164604,"CXCL14 (SCYB14, BRAK, NJAC, bolekine, Kec, MIP-2g, BMAC, KS1)",GPR85 (SREB2),secreted,cell membrane
CDB25:0003461,CXCL17 CXCR4,CXCL17,CXCR4,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-CXCL17%20CXCR4-based-on-Pubmed-ID-38502733,"CXCL17 (Dcip1, UNQ473, DMC, VCC1)","CXCR4 (LESTR, NPY3R, HM89, NPYY3R, D2S201E, fusin, HSY3RR, NPYR, CD184)",HGNC:19232,HGNC:2561,ENSG00000189377,ENSG00000121966,"CXCL17 (Dcip1, UNQ473, DMC, VCC1)","CXCR4 (LESTR, NPY3R, HM89, NPYY3R, D2S201E, fusin, HSY3RR, NPYR, CD184)",secreted,cell membrane
CDB25:0003462,CXCL17 NRP1,CXCL17,NRP1,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-CXCL17%20NRP1-based-on-Pubmed-ID-38502733,"CXCL17 (Dcip1, UNQ473, DMC, VCC1)","NRP1 (NRP, VEGF165R, CD304)",HGNC:19232,HGNC:8004,ENSG00000189377,ENSG00000099250,"CXCL17 (Dcip1, UNQ473, DMC, VCC1)","NRP1 (NRP, VEGF165R, CD304)",secreted,cell membrane
CDB25:0003463,CXCL2 ACKR1,CXCL2,ACKR1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-CXCL2%20ACKR1-based-on-Pubmed-ID-30446388,"CXCL2 (GRO2, SCYB2, GROb, MIP-2a, MGSA-b, CINC-2a)","ACKR1 (FY, DARC, CCBP1, GPD, Dfy, CD234)",HGNC:4603,HGNC:4035,ENSG00000081041,ENSG00000213088,"CXCL2 (GRO2, SCYB2, GROb, MIP-2a, MGSA-b, CINC-2a)","ACKR1 (FY, DARC, CCBP1, GPD, Dfy, CD234)",secreted,cell membrane
CDB25:0003464,CXCL6 ACKR1,CXCL6,ACKR1,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-CXCL6%20ACKR1-based-on-Pubmed-ID-15358176,"CXCL6 (SCYB6, GCP-2, CKA-3)","ACKR1 (FY, DARC, CCBP1, GPD, Dfy, CD234)",HGNC:10643,HGNC:4035,ENSG00000124875,ENSG00000213088,"CXCL6 (SCYB6, GCP-2, CKA-3)","ACKR1 (FY, DARC, CCBP1, GPD, Dfy, CD234)",secreted,cell membrane
CDB25:0003465,CXCL9 ACKR1,CXCL9,ACKR1,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-CXCL9%20ACKR1-based-on-Pubmed-ID-15358176,"CXCL9 (CMK, MIG, SCYB9, Humig, crg-10)","ACKR1 (FY, DARC, CCBP1, GPD, Dfy, CD234)",HGNC:7098,HGNC:4035,ENSG00000138755,ENSG00000213088,"CXCL9 (CMK, MIG, SCYB9, Humig, crg-10)","ACKR1 (FY, DARC, CCBP1, GPD, Dfy, CD234)",secreted,cell membrane
CDB25:0003466,CXCL9 ACKR5,CXCL9,ACKR5,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-CXCL9%20ACKR5-based-on-Pubmed-ID-35013216,"CXCL9 (CMK, MIG, SCYB9, Humig, crg-10)","ACKR5 (ADMR, GPR182, hrhAMR, G10D, AM-R)",HGNC:7098,HGNC:13708,ENSG00000138755,ENSG00000166856,"CXCL9 (CMK, MIG, SCYB9, Humig, crg-10)","ACKR5 (ADMR, GPR182, hrhAMR, G10D, AM-R)",secreted,unknown
CDB25:0003467,DAG1 CELSR3,DAG1,CELSR3,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-DAG1%20CELSR3-based-on-Pubmed-ID-30758284,"DAG1 (A3a, 156DAG, AGRNR, DAG)","CELSR3 (EGFL1, MEGF2, HFMI1, FMI1, CDHF11, ADGRC3)",HGNC:2666,HGNC:3230,ENSG00000173402,ENSG00000008300,"DAG1 (A3a, 156DAG, AGRNR, DAG)","CELSR3 (EGFL1, MEGF2, HFMI1, FMI1, CDHF11, ADGRC3)","secreted, cell membrane",cell membrane
CDB25:0003468,DAG1 NRXN1,DAG1,NRXN1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-DAG1%20NRXN1-based-on-Pubmed-ID-25157101,"DAG1 (A3a, 156DAG, AGRNR, DAG)","NRXN1 (KIAA0578, Hs.22998)",HGNC:2666,HGNC:8008,ENSG00000173402,ENSG00000179915,"DAG1 (A3a, 156DAG, AGRNR, DAG)","NRXN1 (KIAA0578, Hs.22998)","secreted, cell membrane",cell membrane
CDB25:0003469,DAG1 NRXN2,DAG1,NRXN2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-DAG1%20NRXN2-based-on-Pubmed-ID-11470830,"DAG1 (A3a, 156DAG, AGRNR, DAG)",NRXN2,HGNC:2666,HGNC:8009,ENSG00000173402,ENSG00000110076,"DAG1 (A3a, 156DAG, AGRNR, DAG)",NRXN2,"secreted, cell membrane",cell membrane
CDB25:0003470,DAG1 NRXN3,DAG1,NRXN3,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-DAG1%20NRXN3-based-on-Pubmed-ID-36997523,"DAG1 (A3a, 156DAG, AGRNR, DAG)","NRXN3 (C14orf60, KIAA0743)",HGNC:2666,HGNC:8010,ENSG00000173402,ENSG00000021645,"DAG1 (A3a, 156DAG, AGRNR, DAG)","NRXN3 (C14orf60, KIAA0743)","secreted, cell membrane",cell membrane
CDB25:0003471,DCHS1 FAT4,DCHS1,FAT4,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-DCHS1%20FAT4-based-on-Pubmed-ID-28826487,"DCHS1 (CDH25, PCDH16, FIB1, KIAA1773, FLJ11790, CDHR6)","FAT4 (CDHF14, FAT-J, CDHR11)",HGNC:13681,HGNC:23109,ENSG00000166341,ENSG00000196159,"DCHS1 (CDH25, PCDH16, FIB1, KIAA1773, FLJ11790, CDHR6)","FAT4 (CDHF14, FAT-J, CDHR11)",cell membrane,cell membrane
CDB25:0003472,DCN KDR,DCN,KDR,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-DCN%20KDR-based-on-Pubmed-ID-21659473,"DCN (DSPG2, SLRR1B)","KDR (FLK1, VEGFR, VEGFR2, CD309)",HGNC:2705,HGNC:6307,ENSG00000011465,ENSG00000128052,"DCN (DSPG2, SLRR1B)","KDR (FLK1, VEGFR, VEGFR2, CD309)",secreted,cell membrane
CDB25:0003473,DEFB103A CCR2,DEFB103A,CCR2,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-DEFB103A%20CCR2-based-on-Pubmed-ID-20483750,"DEFB103A (DEFB3, DEFB103, HBD-3, HBP-3, HBD3, HBP3, DEFB-3)","CCR2 (CMKBR2, CC-CKR-2, CKR2, MCP-1-R, CD192, FLJ78302)",HGNC:15967,HGNC:1603,ENSG00000176797,ENSG00000121807,"DEFB103A (DEFB3, DEFB103, HBD-3, HBP-3, HBD3, HBP3, DEFB-3)","CCR2 (CMKBR2, CC-CKR-2, CKR2, MCP-1-R, CD192, FLJ78302)",secreted,cell membrane
CDB25:0003474,DEFB103A CXCR4,DEFB103A,CXCR4,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-DEFB103A%20CXCR4-based-on-Pubmed-ID-23659571,"DEFB103A (DEFB3, DEFB103, HBD-3, HBP-3, HBD3, HBP3, DEFB-3)","CXCR4 (LESTR, NPY3R, HM89, NPYY3R, D2S201E, fusin, HSY3RR, NPYR, CD184)",HGNC:15967,HGNC:2561,ENSG00000176797,ENSG00000121966,"DEFB103A (DEFB3, DEFB103, HBD-3, HBP-3, HBD3, HBP3, DEFB-3)","CXCR4 (LESTR, NPY3R, HM89, NPYY3R, D2S201E, fusin, HSY3RR, NPYR, CD184)",secreted,cell membrane
CDB25:0003475,DEFB103B MC1R,DEFB103B,MC1R,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-DEFB103B%20MC1R-based-on-Pubmed-ID-22364200,DEFB103B,MC1R (MSH-R),HGNC:31702,HGNC:6929,ENSG00000177243,ENSG00000258839,DEFB103B,MC1R (MSH-R),secreted,cell membrane
CDB25:0003476,DEFB106B CCR2,DEFB106B,CCR2,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-DEFB106B%20CCR2-based-on-Pubmed-ID-23938203,DEFB106B,"CCR2 (CMKBR2, CC-CKR-2, CKR2, MCP-1-R, CD192, FLJ78302)",HGNC:28879,HGNC:1603,ENSG00000187082,ENSG00000121807,DEFB106B,"CCR2 (CMKBR2, CC-CKR-2, CKR2, MCP-1-R, CD192, FLJ78302)",secreted,cell membrane
CDB25:0003477,DEFB4A CCR2,DEFB4A,CCR2,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-DEFB4A%20CCR2-based-on-Pubmed-ID-20483750,"DEFB4A (DEFB102, DEFB2, DEFB4, SAP1, HBD-2, DEFB-2)","CCR2 (CMKBR2, CC-CKR-2, CKR2, MCP-1-R, CD192, FLJ78302)",HGNC:2767,HGNC:1603,ENSG00000171711,ENSG00000121807,"DEFB4A (DEFB102, DEFB2, DEFB4, SAP1, HBD-2, DEFB-2)","CCR2 (CMKBR2, CC-CKR-2, CKR2, MCP-1-R, CD192, FLJ78302)",secreted,cell membrane
CDB25:0003478,DEFB4B CCR2,DEFB4B,CCR2,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-DEFB4B%20CCR2-based-on-Pubmed-ID-20483750,DEFB4B (DEFB4P),"CCR2 (CMKBR2, CC-CKR-2, CKR2, MCP-1-R, CD192, FLJ78302)",HGNC:30193,HGNC:1603,ENSG00000177257,ENSG00000121807,DEFB4B (DEFB4P),"CCR2 (CMKBR2, CC-CKR-2, CKR2, MCP-1-R, CD192, FLJ78302)",secreted,cell membrane
CDB25:0003479,DHH GAS1,DHH,GAS1,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-DHH%20GAS1-based-on-Pubmed-ID-33028094,"DHH (HHG-3, MGC35145)",GAS1,HGNC:2865,HGNC:4165,ENSG00000139549,ENSG00000180447,"DHH (HHG-3, MGC35145)",GAS1,"secreted, cell membrane",cell membrane
CDB25:0003480,DKK1 CKAP4,DKK1,CKAP4,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-DKK1%20CKAP4-based-on-Pubmed-ID-27322059,"DKK1 (SK, DKK-1)","CKAP4 (P63, CLIMP-63, CLIMP63, ERGIC-63)",HGNC:2891,HGNC:16991,ENSG00000107984,ENSG00000136026,"DKK1 (SK, DKK-1)","CKAP4 (P63, CLIMP-63, CLIMP63, ERGIC-63)",secreted,cell membrane
CDB25:0003481,DKK3 CKAP4,DKK3,CKAP4,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-DKK3%20CKAP4-based-on-Pubmed-ID-39571512,"DKK3 (REIC, RIG, CRRL)","CKAP4 (P63, CLIMP-63, CLIMP63, ERGIC-63)",HGNC:2893,HGNC:16991,ENSG00000050165,ENSG00000136026,"DKK3 (REIC, RIG, CRRL)","CKAP4 (P63, CLIMP-63, CLIMP63, ERGIC-63)",secreted,cell membrane
CDB25:0003482,DKK3 KREMEN1,DKK3,KREMEN1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-DKK3%20KREMEN1-based-on-Pubmed-ID-20370576,"DKK3 (REIC, RIG, CRRL)","KREMEN1 (KREMEN, KRM1)",HGNC:2893,HGNC:17550,ENSG00000050165,ENSG00000183762,"DKK3 (REIC, RIG, CRRL)","KREMEN1 (KREMEN, KRM1)",secreted,cell membrane
CDB25:0003483,DKK3 KREMEN2,DKK3,KREMEN2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-DKK3%20KREMEN2-based-on-Pubmed-ID-20370576,"DKK3 (REIC, RIG, CRRL)","KREMEN2 (MGC10791, KRM2)",HGNC:2893,HGNC:18797,ENSG00000050165,ENSG00000131650,"DKK3 (REIC, RIG, CRRL)","KREMEN2 (MGC10791, KRM2)",secreted,cell membrane
CDB25:0003484,DMP1 CD44,DMP1,CD44,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-DMP1%20CD44-based-on-Pubmed-ID-11825898,DMP1,"CD44 (MIC4, MDU2, MDU3, IN, MC56, Pgp1, PGP-1, CD44R, HCELL, CSPG8, Hermes-1, CDw44, HUTCH-1, HUTCH-I, ECM-III, H-CAM)",HGNC:2932,HGNC:1681,ENSG00000152592,ENSG00000026508,DMP1,"CD44 (MIC4, MDU2, MDU3, IN, MC56, Pgp1, PGP-1, CD44R, HCELL, CSPG8, Hermes-1, CDw44, HUTCH-1, HUTCH-I, ECM-III, H-CAM)",secreted,cell membrane
CDB25:0003485,DMP1 ITGAV,DMP1,ITGAV,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-DMP1%20ITGAV-based-on-Pubmed-ID-21642437,DMP1,"ITGAV (VNRA, MSK8, VTNR, CD51)",HGNC:2932,HGNC:6150,ENSG00000152592,ENSG00000138448,DMP1,"ITGAV (VNRA, MSK8, VTNR, CD51)",secreted,cell membrane
CDB25:0003486,DMP1 ITGB3,DMP1,ITGB3,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-DMP1%20ITGB3-based-on-Pubmed-ID-21642437,DMP1,"ITGB3 (GP3A, CD61, GPIIIa)",HGNC:2932,HGNC:6156,ENSG00000152592,ENSG00000259207,DMP1,"ITGB3 (GP3A, CD61, GPIIIa)",secreted,cell membrane
CDB25:0003487,DRAXIN DCC,DRAXIN,DCC,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-DRAXIN%20DCC-based-on-Pubmed-ID-29503192,"DRAXIN (C1orf187, FLJ34999, Neucrin)","DCC (IGDCC1, NTN1R1)",HGNC:25054,HGNC:2701,ENSG00000162490,ENSG00000187323,"DRAXIN (C1orf187, FLJ34999, Neucrin)","DCC (IGDCC1, NTN1R1)",secreted,cell membrane
CDB25:0003488,DRAXIN LRP6,DRAXIN,LRP6,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-DRAXIN%20LRP6-based-on-Pubmed-ID-19857465,"DRAXIN (C1orf187, FLJ34999, Neucrin)",LRP6 (ADCAD2),HGNC:25054,HGNC:6698,ENSG00000162490,ENSG00000070018,"DRAXIN (C1orf187, FLJ34999, Neucrin)",LRP6 (ADCAD2),secreted,cell membrane
CDB25:0003489,DSC2 DSC2,DSC2,DSC2,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-DSC2%20DSC2-based-on-Pubmed-ID-21098030,"DSC2 (DSC3, CDHF2)","DSC2 (DSC3, CDHF2)",HGNC:3036,HGNC:3036,ENSG00000134755,ENSG00000134755,"DSC2 (DSC3, CDHF2)","DSC2 (DSC3, CDHF2)",cell membrane,cell membrane
CDB25:0003490,DSC3 DSC3,DSC3,DSC3,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-DSC3%20DSC3-based-on-Pubmed-ID-21098030,"DSC3 (DSC4, CDHF3, DSC, DSC1, DSC2)","DSC3 (DSC4, CDHF3, DSC, DSC1, DSC2)",HGNC:3037,HGNC:3037,ENSG00000134762,ENSG00000134762,"DSC3 (DSC4, CDHF3, DSC, DSC1, DSC2)","DSC3 (DSC4, CDHF3, DSC, DSC1, DSC2)",cell membrane,cell membrane
CDB25:0003491,DSCAM UNC5C,DSCAM,UNC5C,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-DSCAM%20UNC5C-based-on-Pubmed-ID-22685302,"DSCAM (CHD2-42, CHD2-52)",UNC5C,HGNC:3039,HGNC:12569,ENSG00000171587,ENSG00000182168,"DSCAM (CHD2-42, CHD2-52)",UNC5C,"secreted, cell membrane",cell membrane
CDB25:0003492,DSG1 DSC1,DSG1,DSC1,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-DSG1%20DSC1-based-on-Pubmed-ID-27298358,"DSG1 (DSG, CDHF4)",DSC1 (CDHF1),HGNC:3048,HGNC:3035,ENSG00000134760,ENSG00000134765,"DSG1 (DSG, CDHF4)",DSC1 (CDHF1),cell membrane,cell membrane
CDB25:0003493,DSG1 DSC2,DSG1,DSC2,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-DSG1%20DSC2-based-on-Pubmed-ID-27298358,"DSG1 (DSG, CDHF4)","DSC2 (DSC3, CDHF2)",HGNC:3048,HGNC:3036,ENSG00000134760,ENSG00000134755,"DSG1 (DSG, CDHF4)","DSC2 (DSC3, CDHF2)",cell membrane,cell membrane
CDB25:0003494,DSG2 DSC2,DSG2,DSC2,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-DSG2%20DSC2-based-on-Pubmed-ID-27298358,DSG2 (CDHF5),"DSC2 (DSC3, CDHF2)",HGNC:3049,HGNC:3036,ENSG00000046604,ENSG00000134755,DSG2 (CDHF5),"DSC2 (DSC3, CDHF2)",cell membrane,cell membrane
CDB25:0003495,DSG2 DSG2,DSG2,DSG2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-DSG2%20DSG2-based-on-Pubmed-ID-21098030,DSG2 (CDHF5),DSG2 (CDHF5),HGNC:3049,HGNC:3049,ENSG00000046604,ENSG00000046604,DSG2 (CDHF5),DSG2 (CDHF5),cell membrane,cell membrane
CDB25:0003496,DSG3 DSC1,DSG3,DSC1,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-DSG3%20DSC1-based-on-Pubmed-ID-27298358,DSG3 (CDHF6),DSC1 (CDHF1),HGNC:3050,HGNC:3035,ENSG00000134757,ENSG00000134765,DSG3 (CDHF6),DSC1 (CDHF1),cell membrane,cell membrane
CDB25:0003497,DSG3 DSC2,DSG3,DSC2,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-DSG3%20DSC2-based-on-Pubmed-ID-27298358,DSG3 (CDHF6),"DSC2 (DSC3, CDHF2)",HGNC:3050,HGNC:3036,ENSG00000134757,ENSG00000134755,DSG3 (CDHF6),"DSC2 (DSC3, CDHF2)",cell membrane,cell membrane
CDB25:0003498,DSG3 DSG3,DSG3,DSG3,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-DSG3%20DSG3-based-on-Pubmed-ID-21098030,DSG3 (CDHF6),DSG3 (CDHF6),HGNC:3050,HGNC:3050,ENSG00000134757,ENSG00000134757,DSG3 (CDHF6),DSG3 (CDHF6),cell membrane,cell membrane
CDB25:0003499,DSG4 DSC1,DSG4,DSC1,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-DSG4%20DSC1-based-on-Pubmed-ID-27298358,"DSG4 (CDHF13, LAH)",DSC1 (CDHF1),HGNC:21307,HGNC:3035,ENSG00000175065,ENSG00000134765,"DSG4 (CDHF13, LAH)",DSC1 (CDHF1),cell membrane,cell membrane
CDB25:0003500,EDIL3 ITGAL,EDIL3,ITGAL,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-EDIL3%20ITGAL-based-on-Pubmed-ID-19008446,EDIL3 (DEL1),"ITGAL (CD11A, LFA-1, LFA1A)",HGNC:3173,HGNC:6148,ENSG00000164176,ENSG00000005844,EDIL3 (DEL1),"ITGAL (CD11A, LFA-1, LFA1A)",secreted,cell membrane
CDB25:0003501,EDIL3 ITGB2,EDIL3,ITGB2,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-EDIL3%20ITGB2-based-on-Pubmed-ID-22447028,EDIL3 (DEL1),"ITGB2 (CD18, MFI7, LFA-1, MAC-1)",HGNC:3173,HGNC:6155,ENSG00000164176,ENSG00000160255,EDIL3 (DEL1),"ITGB2 (CD18, MFI7, LFA-1, MAC-1)",secreted,cell membrane
CDB25:0003502,EFNA1 EPHA10,EFNA1,EPHA10,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-EFNA1%20EPHA10-based-on-Pubmed-ID-15777695,"EFNA1 (TNFAIP4, EPLG1, LERK1, ECKLG, GMAN)","EPHA10 (FLJ16103, FLJ33655)",HGNC:3221,HGNC:19987,ENSG00000169242,ENSG00000183317,"EFNA1 (TNFAIP4, EPLG1, LERK1, ECKLG, GMAN)","EPHA10 (FLJ16103, FLJ33655)","secreted, cell membrane",cell membrane
CDB25:0003503,EFNA1 EPHB2,EFNA1,EPHB2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-EFNA1%20EPHB2-based-on-Pubmed-ID-22568954,"EFNA1 (TNFAIP4, EPLG1, LERK1, ECKLG, GMAN)","EPHB2 (DRT, ERK, EPHT3, Hek5, Tyro5)",HGNC:3221,HGNC:3393,ENSG00000169242,ENSG00000133216,"EFNA1 (TNFAIP4, EPLG1, LERK1, ECKLG, GMAN)","EPHB2 (DRT, ERK, EPHT3, Hek5, Tyro5)","secreted, cell membrane",cell membrane
